text,label,predicted,probabilities,confidence,is_correct
医疗安全文化建设提高安全意识 ,0,0,"[0.9998761415481567, 0.00012387015158310533]",0.9998761415481567,True
特别缺根弦,1,1,"[8.77664060681127e-05, 0.9999122619628906]",0.9999122619628906,True
跟~我,1,1,"[0.00012219625932630152, 0.9998778104782104]",0.9998778104782104,True
《市场调研数据处理》：处理市场调研数据，提高数据利用价值 ,0,0,"[0.999843955039978, 0.0001560198434162885]",0.999843955039978,True
见解独到.令人耳目一新 ,0,0,"[0.9998288154602051, 0.000171166961081326]",0.9998288154602051,True
咋~了,1,1,"[0.00013949035201221704, 0.9998605251312256]",0.9998605251312256,True
《市场调研报告分析》：深入分析市场调研结果，为决策提供有力支持 ,0,0,"[0.9998908042907715, 0.00010916951578110456]",0.9998908042907715,True
爽完,1,1,"[0.0008091349736787379, 0.9991908669471741]",0.9991908669471741,True
特别点儿背,1,1,"[9.900911391014233e-05, 0.9999009370803833]",0.9999009370803833,True
白+瞎,1,1,"[8.492434426443651e-05, 0.9999151229858398]",0.9999151229858398,True
我牛,1,1,"[9.894559480017051e-05, 0.9999010562896729]",0.9999010562896729,True
摄影作品展示美轮美奂记录精彩世界 ,0,0,"[0.999864935874939, 0.00013500564091373235]",0.999864935874939,True
黑出翔,1,1,"[9.378648974234238e-05, 0.9999061822891235]",0.9999061822891235,True
脑子+转+不过+弯+可以+，+但别+进水,1,1,"[6.816113454988226e-05, 0.999931812286377]",0.999931812286377,True
你 的 嘴 简直 能 给 农田 施肥,1,1,"[8.301279012812302e-05, 0.9999170303344727]",0.9999170303344727,True
永远做你们的好孩子 ,0,0,"[0.9997721314430237, 0.0002279111504321918]",0.9997721314430237,True
参加实习面试，争取实习机会 ,0,0,"[0.9919798374176025, 0.00802017655223608]",0.9919798374176025,True
医疗护理科研创新推动护理进步 ,0,0,"[0.9999004602432251, 9.949976811185479e-05]",0.9999004602432251,True
大尾巴狼,1,1,"[8.881882968125865e-05, 0.9999111890792847]",0.9999111890792847,True
传统文化活动内涵丰富传承历史智慧 ,0,0,"[0.9999068975448608, 9.306992433266714e-05]",0.9999068975448608,True
Medical nursing reform promotes the improvement of the nursing system. Medical nursing reform: medical nursing reform; nursing system improvement: nursing system improvement ,0,0,"[0.9998894929885864, 0.00011053864000132307]",0.9998894929885864,True
《风险防范措施制定》：制定风险防范措施，降低风险损失 ,0,0,"[0.9998352527618408, 0.0001646667515160516]",0.9998352527618408,True
你这杂种肯定是个愚蠢的小学生,1,1,"[7.494629244320095e-05, 0.9999250173568726]",0.9999250173568726,True
我看你是土狗打饱嗝-屎吃多了,1,1,"[7.747077324893326e-05, 0.999922513961792]",0.999922513961792,True
死小孩,1,1,"[0.00010622801346471533, 0.9998937845230103]",0.9998937845230103,True
妈骂骂,1,1,"[9.443254384677857e-05, 0.9999055862426758]",0.9999055862426758,True
“真希望你的脑子里都装的是电容，可惜，有些人偏偏装了电阻。”啊,1,1,"[7.443823415087536e-05, 0.9999256134033203]",0.9999256134033203,True
cnmb,1,1,"[9.596633026376367e-05, 0.9999040365219116]",0.9999040365219116,True
医疗护理消毒灭菌创新确保护理安全 ,0,0,"[0.999894380569458, 0.00010563919204287231]",0.999894380569458,True
观点很有见地.收获很多 ,0,0,"[0.999850869178772, 0.00014908178127370775]",0.999850869178772,True
点儿 背,1,1,"[0.00015045172767713666, 0.9998495578765869]",0.9998495578765869,True
真真可笑,1,1,"[9.061676973942667e-05, 0.9999094009399414]",0.9999094009399414,True
咦|，|你|嘴|咋|这么|臭|呢|？|刚|吃|完屎|？,1,1,"[8.094131044344977e-05, 0.999919056892395]",0.999919056892395,True
缺根筋,1,1,"[9.624337690183893e-05, 0.9999037981033325]",0.9999037981033325,True
伪摇的,1,1,"[7.958371134009212e-05, 0.9999203681945801]",0.9999203681945801,True
音乐演出激情四溢听众热情欢呼 ,0,0,"[0.9998006224632263, 0.00019940032507292926]",0.9998006224632263,True
血液、尿液等检查 ,0,0,"[0.9995689988136292, 0.00043103552889078856]",0.9995689988136292,True
屄屄屄,1,1,"[9.570879774400964e-05, 0.9999042749404907]",0.9999042749404907,True
不长记性啊,1,1,"[0.00013208227755967528, 0.9998679161071777]",0.9998679161071777,True
秀下限呢,1,1,"[8.659472223371267e-05, 0.9999134540557861]",0.9999134540557861,True
您看我像配钥匙的是吧？行，您配几把？,1,1,"[8.59945866977796e-05, 0.9999140501022339]",0.9999140501022339,True
键盘~侠,1,1,"[9.471399243921041e-05, 0.9999052286148071]",0.9999052286148071,True
总结很精辟.受益匪浅 ,0,0,"[0.9998428821563721, 0.00015704237739555538]",0.9998428821563721,True
真直男癌,1,1,"[8.365383837372065e-05, 0.9999163150787354]",0.9999163150787354,True
欠抽呢,1,1,"[0.00011645824270090088, 0.9998835325241089]",0.9998835325241089,True
医疗护理继续教育创新提升护理人员水平 ,0,0,"[0.9999017715454102, 9.816808596951887e-05]",0.9999017715454102,True
好屌了,1,1,"[0.0001059048663591966, 0.9998941421508789]",0.9998941421508789,True
我#看#你#是#土狗#打#饱嗝#-#屎#吃#多#了,1,1,"[7.142698450479656e-05, 0.9999285936355591]",0.9999285936355591,True
太鄙视你们,1,1,"[8.956823876360431e-05, 0.9999104738235474]",0.9999104738235474,True
你走的那天风很大，火化的时候还诈尸，一直喊没死，最后用铁链绑着烧完的。火很旺，家属很坚强一个哭的都没有，甚至有一个忍不住笑出声。路上灵车翻了骨灰盒摔了，刚要捧点灰来了一辆洒水车，众人只好把混着泥巴的骨灰，随便捧点埋了，不久之后坟头拆迁，上面开了家迪厅，每天重复播放今天是个好日子。了,1,1,"[7.41647309041582e-05, 0.9999258518218994]",0.9999258518218994,True
玩我,1,1,"[0.0001280029391637072, 0.9998719692230225]",0.9998719692230225,True
笑喷,1,1,"[0.00014782916696276516, 0.999852180480957]",0.999852180480957,True
我们会努力提供更好的服务 ,0,0,"[0.9998235106468201, 0.00017651643429417163]",0.9998235106468201,True
字字句句都是真情 ,0,0,"[0.998988687992096, 0.00101133668795228]",0.998988687992096,True
笑点低,1,1,"[0.00010062741057481617, 0.9998993873596191]",0.9998993873596191,True
老师们关爱学生成长发展，引导学生进步 ,0,0,"[0.9994795918464661, 0.0005204446497373283]",0.9994795918464661,True
合作意向明确坚定共同努力 ,0,0,"[0.9998862743377686, 0.00011375873873475939]",0.9998862743377686,True
舍友,1,1,"[0.00036177242873236537, 0.9996381998062134]",0.9996381998062134,True
亮剑吧，我没的是素质，你没的是亲麻,1,1,"[8.239290764322504e-05, 0.9999176263809204]",0.9999176263809204,True
我无语+了,1,1,"[7.669046317460015e-05, 0.9999233484268188]",0.9999233484268188,True
医疗护理团队建设创新提高团队凝聚力 ,0,0,"[0.999910831451416, 8.920350956032053e-05]",0.999910831451416,True
真的的好人,1,1,"[0.0008888527518138289, 0.9991111159324646]",0.9991111159324646,True
太操你妹,1,1,"[9.962546027963981e-05, 0.9999003410339355]",0.9999003410339355,True
小~愤青,1,1,"[0.00010550006845733151, 0.9998944997787476]",0.9998944997787476,True
你的嘴简能给农田施肥,1,1,"[0.00011090817861258984, 0.9998891353607178]",0.9998891353607178,True
励志以积极向上的态度开启人生新征程 ,0,0,"[0.9998540878295898, 0.00014594479580409825]",0.9998540878295898,True
撸#主,1,1,"[0.00010559678776189685, 0.999894380569458]",0.999894380569458,True
项目推进有序有力确保成功 ,0,0,"[0.9998958110809326, 0.00010420419130241498]",0.9998958110809326,True
真无语,1,1,"[0.00010125267726834863, 0.9998987913131714]",0.9998987913131714,True
请问这样的安排您是否满意? ,0,0,"[0.9996492862701416, 0.00035070994636043906]",0.9996492862701416,True
请您稍等片刻 ,0,0,"[0.9949787259101868, 0.005021211691200733]",0.9949787259101868,True
丫挺,1,1,"[0.0001203363062813878, 0.9998795986175537]",0.9998795986175537,True
粪车打你家门口过你都得尝尝咸淡呢,1,1,"[9.65266372077167e-05, 0.9999034404754639]",0.9999034404754639,True
某+男,1,1,"[6.638219929300249e-05, 0.9999336004257202]",0.9999336004257202,True
咦~，~你~嘴~咋~这么~臭~呢~？~刚~吃~完屎~？,1,1,"[9.03303298400715e-05, 0.9999096393585205]",0.9999096393585205,True
好狗娘养,1,1,"[8.282609633170068e-05, 0.9999171495437622]",0.9999171495437622,True
真是 瞎,1,1,"[9.529025555821136e-05, 0.9999047517776489]",0.9999047517776489,True
最恶心,1,1,"[0.00023428320128004998, 0.9997656941413879]",0.9997656941413879,True
艺术培训课程专业实用提升艺术技能 ,0,0,"[0.9998911619186401, 0.00010877267777686939]",0.9998911619186401,True
医院加强医院文化建设，营造良好就医氛围 ,0,0,"[0.9998841285705566, 0.00011585724132601172]",0.9998841285705566,True
制药企业加强药品研发项目团队建设，提高项目团队协作能力和创新能力 ,0,0,"[0.9998928308486938, 0.00010715289681684226]",0.9998928308486938,True
付出的努力不会白费 ,0,0,"[0.9987983703613281, 0.0012015970423817635]",0.9987983703613281,True
极品~前任,1,1,"[9.942066390067339e-05, 0.9999005794525146]",0.9999005794525146,True
说人家的,1,1,"[0.00012230048014316708, 0.9998776912689209]",0.9998776912689209,True
积极参与项目推广，扩大项目影响 ,0,0,"[0.9998670816421509, 0.00013289776688907295]",0.9998670816421509,True
太逼逼逼,1,1,"[9.88060564850457e-05, 0.9999011754989624]",0.9999011754989624,True
心脏超声检查可评估心脏的结构和功能，如心肌厚度、心腔大小等 ,0,0,"[0.9998078942298889, 0.00019208643061574548]",0.9998078942298889,True
瓜瓜批,1,1,"[0.000132663655676879, 0.99986732006073]",0.99986732006073,True
亮剑吧，我没的是素质，你没的是是亲妈,1,1,"[7.675294182263315e-05, 0.9999232292175293]",0.9999232292175293,True
无语了,1,1,"[9.043685713550076e-05, 0.999909520149231]",0.999909520149231,True
骚娘们了,1,1,"[8.046555740293115e-05, 0.9999195337295532]",0.9999195337295532,True
白 瞎,1,1,"[0.00011285536311333999, 0.9998871088027954]",0.9998871088027954,True
会议讨论热烈积极达成共识 ,0,0,"[0.9998263716697693, 0.00017366002430208027]",0.9998263716697693,True
我最想宠爱的人是你 ,0,0,"[0.9998619556427002, 0.0001380778121529147]",0.9998619556427002,True
b样,1,1,"[0.00012740891543217003, 0.9998725652694702]",0.9998725652694702,True
与同学讨论学术问题，激发思维火花 ,0,0,"[0.9996819496154785, 0.0003180310595780611]",0.9996819496154785,True
真是瞎吧,1,1,"[9.380428673466668e-05, 0.9999061822891235]",0.9999061822891235,True
Medical nursing policies guide the development direction of the nursing industry. Medical nursing policies: medical nursing policies; nursing industry development direction: nursing industry development direction ,0,0,"[0.9998769760131836, 0.00012304233678150922]",0.9998769760131836,True
《财务预算分析报告》：分析财务预算执行情况，为调整预算提供依据 ,0,0,"[0.9998519420623779, 0.0001480094069847837]",0.9998519420623779,True
我无语~了,1,1,"[8.529751357855275e-05, 0.9999146461486816]",0.9999146461486816,True
撸。主,1,1,"[8.686781075084582e-05, 0.9999130964279175]",0.9999130964279175,True
感谢您的耐心指导 ,0,0,"[0.9998565912246704, 0.00014333240687847137]",0.9998565912246704,True
白.瞎,1,1,"[8.557835826650262e-05, 0.9999144077301025]",0.9999144077301025,True
你~的~嘴~简直~能~给~农田~施肥,1,1,"[9.900911391014233e-05, 0.9999009370803833]",0.9999009370803833,True
你麻痹呢,1,1,"[0.0001252280781045556, 0.9998747110366821]",0.9998747110366821,True
愿我们友情天长地久 ,0,0,"[0.9995900988578796, 0.0004099626385141164]",0.9995900988578796,True
产品质量过硬可靠赢得信赖 ,0,0,"[0.9998624324798584, 0.00013755411782767624]",0.9998624324798584,True
好 屌,1,1,"[0.00010817615111591294, 0.9998917579650879]",0.9998917579650879,True
认真对待学习任务，努力实现目标 ,0,0,"[0.9998515844345093, 0.00014844900579191744]",0.9998515844345093,True
你走的那天风很大，火化的时候还诈尸，一直喊没死，最后用铁链绑着烧完的。火很旺，家属很坚强一个哭的都没有，甚至有一个忍不住笑出声。路上灵车翻了骨灰盒摔了，刚要捧点灰来了一辆洒水车，众人只好把混着着泥巴的骨灰，随便捧点埋了，不久之后坟头拆迁，上面开了家迪厅，每天重复播放今天是个好日子。,1,1,"[7.485293463105336e-05, 0.9999251365661621]",0.9999251365661621,True
咦，你嘴咋这么臭呢？刚吃完死？,1,1,"[7.90203339420259e-05, 0.9999209642410278]",0.9999209642410278,True
好屌啊,1,1,"[0.00010075030877487734, 0.9998992681503296]",0.9998992681503296,True
cao你妹,1,1,"[0.0001346681237919256, 0.9998652935028076]",0.9998652935028076,True
笑炸,1,1,"[0.00012961006723344326, 0.9998704195022583]",0.9998704195022583,True
照顾患者，促进康复 ,0,0,"[0.9998691082000732, 0.00013090278662275523]",0.9998691082000732,True
书画展览墨韵飘香传承中华文化 ,0,0,"[0.9998617172241211, 0.00013828638475388288]",0.9998617172241211,True
认真总结工作经验，不断提升自己 ,0,0,"[0.9997768998146057, 0.00022312642249744385]",0.9997768998146057,True
事儿逼,1,1,"[0.00010352426033932716, 0.9998964071273804]",0.9998964071273804,True
请问您还有什么疑问吗? ,0,0,"[0.9997748732566833, 0.00022515343152917922]",0.9997748732566833,True
我们会一起去河边钓鱼，享受宁静的时光，感受大自然的美好，放松自己的身心，缓解压力和疲劳，增进家人之间的感情和互动，增强自己的健康意识和自然观念，培养自己的户外活动兴趣和爱好 ,0,0,"[0.999893069267273, 0.00010687328176572919]",0.999893069267273,True
太真可笑,1,1,"[8.012314356165007e-05, 0.9999198913574219]",0.9999198913574219,True
医疗护理后勤保障创新支持护理服务 ,0,0,"[0.9998981952667236, 0.00010174453927902505]",0.9998981952667236,True
特别“真希望你的脑子里都装的是电容，可惜，有些人偏偏装了电阻。”,1,1,"[7.100219954736531e-05, 0.9999289512634277]",0.9999289512634277,True
美术作品展示独具匠心展现艺术风格 ,0,0,"[0.9998327493667603, 0.0001672537182457745]",0.9998327493667603,True
好我无语了,1,1,"[8.695840369910002e-05, 0.9999129772186279]",0.9999129772186279,True
某男了,1,1,"[8.6398416897282e-05, 0.9999135732650757]",0.9999135732650757,True
传统文化活动丰富多彩传承民族精神 ,0,0,"[0.9999072551727295, 9.27256842260249e-05]",0.9999072551727295,True
二百五,1,1,"[0.0005741571076214314, 0.9994258880615234]",0.9994258880615234,True
我看你是土狗打饱嗝-死吃多了,1,1,"[7.3343122494407e-05, 0.9999266862869263]",0.9999266862869263,True
咦，你嘴咋这么臭呢？刚吃完4？,1,1,"[7.879414624767378e-05, 0.9999212026596069]",0.9999212026596069,True
心脏搭桥手术是治疗严重冠心病的有效方法之一 ,0,0,"[0.9998788833618164, 0.00012112018157495186]",0.9998788833618164,True
欠抽抽,1,1,"[0.00011606921907514334, 0.9998838901519775]",0.9998838901519775,True
甲状腺功能减退症是甲状腺激素合成及分泌减少，或其生理效应不足所致机体代谢降低的一种疾病 ,0,0,"[0.9998339414596558, 0.00016597419744357467]",0.9998339414596558,True
装清纯,1,1,"[8.461563265882432e-05, 0.999915361404419]",0.999915361404419,True
项目推进稳步前进确保成功 ,0,0,"[0.999872088432312, 0.00012787447485607117]",0.999872088432312,True
特么该,1,1,"[0.00010161249520024285, 0.9998984336853027]",0.9998984336853027,True
产业升级更加深入 ,0,0,"[0.9997773766517639, 0.00022259964316617697]",0.9997773766517639,True
没品,1,1,"[7.409304816974327e-05, 0.9999258518218994]",0.9999258518218994,True
纯爷们呢,1,1,"[9.991430852096528e-05, 0.9999001026153564]",0.9999001026153564,True
骚浪,1,1,"[0.00010239276889478788, 0.9998975992202759]",0.9998975992202759,True
社会治理创新持续深化 ,0,0,"[0.9998748302459717, 0.00012515537673607469]",0.9998748302459717,True
我怒了,1,1,"[9.901610610540956e-05, 0.9999009370803833]",0.9999009370803833,True
我我看你是土狗打饱嗝-屎吃多了,1,1,"[7.791395910317078e-05, 0.9999220371246338]",0.9999220371246338,True
负心汉,1,1,"[0.00010393743286840618, 0.9998960494995117]",0.9998960494995117,True
你朋友,1,1,"[0.0002369181311223656, 0.9997630715370178]",0.9997630715370178,True
傻_妞,1,1,"[0.00010908305557677522, 0.999890923500061]",0.999890923500061,True
“真希望你的脑子里都装的是电容，可惜，有些人偏偏装了电阻。。”,1,1,"[7.424526120303199e-05, 0.9999257326126099]",0.9999257326126099,True
说人家吧,1,1,"[0.00012024833267787471, 0.9998797178268433]",0.9998797178268433,True
特别好屌,1,1,"[9.763427806319669e-05, 0.9999023675918579]",0.9999023675918579,True
教育部发布新教育指导方针 ,0,0,"[0.998370349407196, 0.0016296750400215387]",0.998370349407196,True
文化活动丰富多彩满足群众需求 ,0,0,"[0.999900221824646, 9.972583211492747e-05]",0.999900221824646,True
骚娘们,1,1,"[8.8762171799317e-05, 0.9999111890792847]",0.9999111890792847,True
客户需求深入了解优化产品服务 ,0,0,"[0.9998581409454346, 0.00014179696154315025]",0.9998581409454346,True
我看你是土狗打饱嗝-屎吃多了的,1,1,"[7.775156700517982e-05, 0.9999222755432129]",0.9999222755432129,True
你走的那天风很大，火化的时候还诈尸，一直喊没死，最后用铁链绑着烧完的。火很旺，家属很坚强一个哭的都没有，甚至有一个忍不住笑出声。路上灵车翻了骨灰盒摔了，刚要捧点灰来了一辆洒水车，众人只好把混着泥巴的骨灰，随便捧点埋了，不久之后坟坟头拆迁，上面开了家迪厅，每天重复播放今天是个好日子。,1,1,"[7.396915316348895e-05, 0.999925971031189]",0.999925971031189,True
欢乐的亲子手工活动充满创意 ,0,0,"[0.9998807907104492, 0.00011921827535843477]",0.9998807907104492,True
太某男,1,1,"[9.304010745836422e-05, 0.9999068975448608]",0.9999068975448608,True
笔样,1,1,"[0.0001234799128724262, 0.9998764991760254]",0.9998764991760254,True
小*愤青,1,1,"[0.0001005533486022614, 0.9998993873596191]",0.9998993873596191,True
真撸主,1,1,"[0.00010692293290048838, 0.999893069267273]",0.999893069267273,True
你爸今晚连夜庭院种枇杷树的,1,1,"[0.00010366423521190882, 0.9998962879180908]",0.9998962879180908,True
戏曲演出传统韵味十足展现文化魅力 ,0,0,"[0.9998898506164551, 0.00011008000728907064]",0.9998898506164551,True
团队协作高效有序共同进步 ,0,0,"[0.9998993873596191, 0.00010057886538561434]",0.9998993873596191,True
我们会积极落实您的建议 ,0,0,"[0.9998666048049927, 0.0001333752297796309]",0.9998666048049927,True
极品前,1,1,"[7.11035609128885e-05, 0.9999288320541382]",0.9999288320541382,True
diao,1,1,"[0.00015288943541236222, 0.9998470544815063]",0.9998470544815063,True
币样,1,1,"[0.00015068030916154385, 0.9998493194580078]",0.9998493194580078,True
财务决策明智合理确保效益 ,0,0,"[0.9998587369918823, 0.0001411942794220522]",0.9998587369918823,True
纯#爷们,1,1,"[7.696937973378226e-05, 0.9999229907989502]",0.9999229907989502,True
纯爷们,1,1,"[8.725569205125794e-05, 0.9999127388000488]",0.9999127388000488,True
看您这逻辑，直肠通大脑吧吧,1,1,"[0.00011346438259351999, 0.9998865127563477]",0.9998865127563477,True
我无语|了,1,1,"[8.589238132117316e-05, 0.9999140501022339]",0.9999140501022339,True
好妈骂,1,1,"[8.780675125308335e-05, 0.9999121427536011]",0.9999121427536011,True
医院提升医院医疗技术创新成果转化能力，推动医院科技进步 ,0,0,"[0.9998886585235596, 0.00011128572805318981]",0.9998886585235596,True
医院加强医院医疗服务质量改进措施落实情况监督检查，确保改进措施有效实施 ,0,0,"[0.9998871088027954, 0.00011293299030512571]",0.9998871088027954,True
我无语*了,1,1,"[8.780699863564223e-05, 0.9999121427536011]",0.9999121427536011,True
你+爸+今晚+连夜+庭院+种+枇杷树,1,1,"[6.167812534840778e-05, 0.9999383687973022]",0.9999383687973022,True
二百五了,1,1,"[0.001420680433511734, 0.9985793828964233]",0.9985793828964233,True
小愤青呢,1,1,"[0.00012813176726922393, 0.9998718500137329]",0.9998718500137329,True
制药企业加强药品研发项目风险管理成熟度评估模型建设，提高项目风险管理成熟度评估的科学性和准确性 ,0,0,"[0.9999027252197266, 9.732400212669745e-05]",0.9999027252197266,True
好.屌,1,1,"[8.764596714172512e-05, 0.9999123811721802]",0.9999123811721802,True
Vaccination reduces disease risks. Vaccination: vaccination; disease risks: disease risks ,0,0,"[0.9998389482498169, 0.00016104748647194356]",0.9998389482498169,True
《人力资源管理优化方案》：提出人力资源管理优化方案，提高管理效率 ,0,0,"[0.9998637437820435, 0.000136231305077672]",0.9998637437820435,True
系统性红斑狼疮是一种累及全身多系统的自身免疫性疾病 ,0,0,"[0.9997754693031311, 0.00022452401753980666]",0.9997754693031311,True
我们认真总结工作经验，不断改进工作方法 ,0,0,"[0.9998577833175659, 0.00014223222387954593]",0.9998577833175659,True
人有病,1,1,"[0.00012847469770349562, 0.9998714923858643]",0.9998714923858643,True
特别烂话,1,1,"[9.265921835321933e-05, 0.999907374382019]",0.999907374382019,True
医疗护理服务技术创新提高护理质量 ,0,0,"[0.9999115467071533, 8.848338620737195e-05]",0.9999115467071533,True
市场变化敏锐感知调整策略 ,0,0,"[0.9997214674949646, 0.00027848247555084527]",0.9997214674949646,True
音乐演出活力满满听众热情高涨 ,0,0,"[0.9998753070831299, 0.00012470115325413644]",0.9998753070831299,True
直直男癌,1,1,"[8.282127964776009e-05, 0.9999171495437622]",0.9999171495437622,True
团队协作高效有序共同进步 ,0,0,"[0.9998993873596191, 0.00010057886538561434]",0.9998993873596191,True
真是~瞎,1,1,"[0.00010937165643554181, 0.9998905658721924]",0.9998905658721924,True
jiba,1,1,"[0.0001346080534858629, 0.9998654127120972]",0.9998654127120972,True
败家孩子,1,1,"[9.249219147022814e-05, 0.9999074935913086]",0.9999074935913086,True
真真无语,1,1,"[0.00010303646558895707, 0.9998970031738281]",0.9998970031738281,True
真的.好人,1,1,"[0.00011737107706721872, 0.9998825788497925]",0.9998825788497925,True
欢迎随时向我咨询 ,0,0,"[0.9997305274009705, 0.0002694606373552233]",0.9997305274009705,True
井底之蛙所见不大，萤火之光其亮不远。,1,1,"[0.00010973834287142381, 0.9998902082443237]",0.9998902082443237,True
城外三十里火光冲天烧的就是你零的骨灰,1,1,"[0.00012177029566373676, 0.9998781681060791]",0.9998781681060791,True
医院提升医院医疗技术创新项目管理水平，提高项目实施效果和效益 ,0,0,"[0.999897837638855, 0.00010216279042651877]",0.999897837638855,True
团队合作默契十足共同进步 ,0,0,"[0.9999021291732788, 9.786488226382062e-05]",0.9999021291732788,True
艺术讲座内容丰富传授艺术知识 ,0,0,"[0.9998899698257446, 0.00011007287685060874]",0.9998899698257446,True
生态建设更加科学 ,0,0,"[0.9998589754104614, 0.00014105394075158983]",0.9998589754104614,True
制药企业提升企业数字化转型水平，提高企业运营效率和管理水平 ,0,0,"[0.9998676776885986, 0.00013225972361396998]",0.9998676776885986,True
制药企业加强药品研发项目风险管理评估指标体系建设，提高风险管理评估的科学性和准确性 ,0,0,"[0.9998958110809326, 0.00010420558101031929]",0.9998958110809326,True
秀~下限,1,1,"[9.432453953195363e-05, 0.9999057054519653]",0.9999057054519653,True
人模狗样,1,1,"[8.219898882089183e-05, 0.99991774559021]",0.99991774559021,True
你-麻痹,1,1,"[9.635623428039253e-05, 0.999903678894043]",0.999903678894043,True
医疗护理人文关怀创新体现护理温度 ,0,0,"[0.9998964071273804, 0.0001035316672641784]",0.9998964071273804,True
非常真可笑,1,1,"[7.862420898163691e-05, 0.9999213218688965]",0.9999213218688965,True
咋了吧,1,1,"[0.00010457369353389367, 0.999895453453064]",0.999895453453064,True
医疗护理服务创新均等化实现公平护理 ,0,0,"[0.9998888969421387, 0.00011114066728623584]",0.9998888969421387,True
笑*我,1,1,"[0.00012831554340664297, 0.9998716115951538]",0.9998716115951538,True
你妹啊,1,1,"[0.00012264217366464436, 0.9998773336410522]",0.9998773336410522,True
狗篮子,1,1,"[0.0001074470637831837, 0.9998925924301147]",0.9998925924301147,True
说|人家,1,1,"[0.00011842412641271949, 0.9998815059661865]",0.9998815059661865,True
见解很深入.感谢分享 ,0,0,"[0.9998875856399536, 0.00011245489440625533]",0.9998875856399536,True
🐎骂,1,1,"[7.890813139965758e-05, 0.9999210834503174]",0.9999210834503174,True
说人家啊,1,1,"[0.00011903073027497157, 0.9998809099197388]",0.9998809099197388,True
《产品研发方案》：明确产品研发方向，推动产品创新 ,0,0,"[0.9998809099197388, 0.00011904082930414006]",0.9998809099197388,True
操你妹,1,1,"[0.00011367165279807523, 0.9998862743377686]",0.9998862743377686,True
市场拓展积极进取开拓市场 ,0,0,"[0.9998565912246704, 0.00014337916218210012]",0.9998565912246704,True
医院加强医院医疗质量管理信息化建设，实现医疗质量数据实时采集和分析 ,0,0,"[0.9998865127563477, 0.00011348678526701406]",0.9998865127563477,True
真纯爷们,1,1,"[8.341923967236653e-05, 0.9999165534973145]",0.9999165534973145,True
读完很感动.非常好 ,0,0,"[0.9998735189437866, 0.00012646251707337797]",0.9998735189437866,True
狗日的,1,1,"[9.95942173176445e-05, 0.9999003410339355]",0.9999003410339355,True
读来令人动容.感动 ,0,0,"[0.9997890591621399, 0.00021092809038236737]",0.9997890591621399,True
结果部分要客观呈现数据，避免主观评价 ,0,0,"[0.9982107877731323, 0.0017892367905005813]",0.9982107877731323,True
你走的的那天风很大，火化的时候还诈尸，一直喊没死，最后用铁链绑着烧完的。火很旺，家属很坚强一个哭的都没有，甚至有一个忍不住笑出声。路上灵车翻了骨灰盒摔了，刚要捧点灰来了一辆洒水车，众人只好把混着泥巴的骨灰，随便捧点埋了，不久之后坟头拆迁，上面开了家迪厅，每天重复播放今天是个好日子。,1,1,"[7.40636678528972e-05, 0.999925971031189]",0.999925971031189,True
我看你是土狗打饱嗝-si吃多了,1,1,"[7.765938062220812e-05, 0.9999222755432129]",0.9999222755432129,True
朋友们一起去玩飞盘游戏，锻炼身体，增进友谊，享受户外活动的乐趣，增强自己的健康意识和运动兴趣，培养自己的团队合作能力和竞争意识，丰富自己的社交圈子和娱乐生活 ,0,0,"[0.9998749494552612, 0.00012498698197305202]",0.9998749494552612,True
非常秀下限,1,1,"[8.121640712488443e-05, 0.9999188184738159]",0.9999188184738159,True
城外外三十里火光冲天烧的就是你飘零的骨灰,1,1,"[0.00020910489547532052, 0.9997909665107727]",0.9997909665107727,True
傻爆吧,1,1,"[8.868662553140894e-05, 0.9999113082885742]",0.9999113082885742,True
好小愤青,1,1,"[0.00010368945368099958, 0.9998962879180908]",0.9998962879180908,True
十宗罪绝对真实改编。你家谱上的人全是活生生的例子啊!,1,1,"[0.00011775020539062098, 0.9998822212219238]",0.9998822212219238,True
病例对照研究可用于探索疾病与危险因素之间的关联 ,0,0,"[0.9998733997344971, 0.00012660439824685454]",0.9998733997344971,True
城市建设更加完善 ,0,0,"[0.9998584985733032, 0.00014148566697258502]",0.9998584985733032,True
医疗护理服务品牌化提升竞争力 ,0,0,"[0.9999061822891235, 9.378550748806447e-05]",0.9999061822891235,True
我糙,1,1,"[0.00013207169831730425, 0.9998679161071777]",0.9998679161071777,True
医疗感染控制预防医院感染 ,0,0,"[0.9997283816337585, 0.0002716587041504681]",0.9997283816337585,True
几个妈啊 说话这么嚣张,1,1,"[7.626396836712956e-05, 0.9999237060546875]",0.9999237060546875,True
作b,1,1,"[0.00011305356019875035, 0.9998869895935059]",0.9998869895935059,True
我要发泄,1,1,"[9.708476136438549e-05, 0.9999029636383057]",0.9999029636383057,True
好|屌,1,1,"[8.421387610724196e-05, 0.9999158382415771]",0.9999158382415771,True
操_你_妹,1,1,"[9.28921508602798e-05, 0.9999071359634399]",0.9999071359634399,True
医疗护理法律保障护理人员权益 ,0,0,"[0.9998570680618286, 0.00014289573300629854]",0.9998570680618286,True
小.愤青,1,1,"[8.331891149282455e-05, 0.999916672706604]",0.999916672706604,True
非常不长记性,1,1,"[8.873856859281659e-05, 0.9999113082885742]",0.9999113082885742,True
特别亮剑吧，我没的是素质，你没的是亲妈,1,1,"[7.37503869459033e-05, 0.9999262094497681]",0.9999262094497681,True
